0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;166,7736788372;359,4247658749;363,0881102936;366,3211780967;369,1939765864;371,7636963353;576,4253468923;874,0989802922;1128,5538058660;1374,0811894105;1618,7144045033;59,0152593919;53,5296322182;2368,1130070818;2628,0785599047;2895,9382640426;3170,9441189443;3453,6964401200;3744,8954789565;4045,2814534573;4355,8002710278;4677,0487597934;5009,9244711395;5355,8656740468;5715,5146888944;6090,0566846130;6481,0834160605;6890,1565938909;7318,5883136551;7768,1892599466;8241,3498172672;8740,4023855549;9267,5580964018;9825,6905090581;10415,5057573430;11041,6612384278;11709,2693156972;12423,0042728029;13192,0278186882;14019,8426720954;14913,3218725551;15880,9489235012;16822,4041286120;17802,8982091782;18870,8967391705;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;1599,9999983712;400,0000003697;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4599,0735400259;4184,7126415748;3786,4390121122
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;183,4182844082;359,7178003775;363,3716795985;366,5956032379;369,4595350808;372,0206528519;619,9386625001;909,1108231009;1164,0199512034;1411,8440054772;1659,4022706051;59,0152593919;52,0509410280;2419,5807584863;2684,6237326158;2957,4014618140;3237,7101467842;3526,1784103936;3823,5398457401;4130,6375556170;4448,3177110036;4777,2827718471;5118,6322042439;5473,5809402130;5842,9616605501;6228,0300401722;6630,6996971556;7052,1822533606;7494,0974595487;7958,3744473811;8447,8699813537;8964,4704673824;9510,8468958680;10089,5451149868;10701,2789098087;11352,7319763421;12048,3262018000;12794,7095582858;13599,1294526275;14466,0851660462;15403,5298829044;16373,9031125835;17322,9709461530;18354,6363140021;19481,3041472188;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;5000,0000000000;500,0000001516;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4972,6345969605;4546,3317574050;4136,7974928377;3742,9515814694
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;200,5057830253;360,0163907672;363,6601900912;366,8743425089;369,7288964929;372,2808690196;661,0833674845;944,5579629167;1200,2667435111;1450,5731753666;1701,2081241009;59,0152593919;50,5994656951;2472,5712595929;2742,8937164731;3020,7686545847;3306,5688363468;3600,9709444226;3904,7271772060;4218,7966611310;4543,9184913687;4880,9083771099;5231,0825027390;5595,4152720741;5974,9440083959;6371,1104297348;6785,8436115692;7220,3085060473;7676,3464516188;8156,2544781119;8662,6749663380;9197,7305134182;9764,3516963611;10363,6164714674;10999,5776033958;11677,8019085471;12403,0695773475;13184,6511272485;14026,3441660923;14935,0966980834;15919,6135129086;16853,2472422851;17850,6725547779;18937,6333495588;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;2499,9999904636;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4916,3592696920;4495,1484038607;4090,3117862890;3700,7778036679
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;217,0158111747;360,3204135327;363,9535113771;367,1573674726;370,0019532397;372,5442567400;700,9032352141;980,5139268619;1237,3347096237;1490,2698522194;1744,1731952110;55,6497822992;49,1749763251;2527,4464479497;2802,9530330047;3086,1123203934;3377,6069041234;3678,1653574504;3988,5599732354;4309,8741810669;4642,7322010580;4988,0711375135;5347,4397625504;5721,5536109922;6111,6699836727;6519,5493295425;6946,7816173686;7394,8366827479;7865,6766606724;8362,0652899692;8886,2079675810;9440,6881039857;10028,4789917468;10649,5712948526;11311,1497129113;12017,7340815514;12775,9966313501;13593,6062932094;14475,0575609859;15428,5067643855;16392,9904196466;17358,1123662171;18407,7087036795;19554,5486376127;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;4999,9999960010;499,9999996078;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4861,7404022538;4445,4847276425;4045,2212283779;3659,8872993457
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;233,9480225346;360,6297783584;364,2515716835;367,4445100099;370,2785409544;372,8106449237;739,9932550759;1017,0298433775;1275,3681799327;1531,0113472243;1788,3316468947;55,6497822992;47,7772353706;2584,3031544151;2864,8694687725;3153,5086575116;3450,9099243430;3757,8577944075;4075,2138675148;4403,9918471006;4744,8956567819;5099,0676143109;5467,8779343358;5852,1918764729;6253,3604751200;6673,4877428705;7113,7971561294;7576,0878075216;8062,5488278843;8576,1606036615;9118,9436622808;9693,8858010965;10302,4976939035;10948,1101967532;11636,8027919719;12373,4627825557;13167,4157612750;14022,8650717793;14946,7837926628;15941,6939366103;16876,1320898029;17890,5269075454;18996,5237683706;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;2499,9999916564;399,9999928312;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4808,7361167574;4397,3036283323;4001,4929818166;3620,2509782576
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;251,3874673605;360,9444203340;364,5542812113;367,7356982612;370,5586080599;373,0799517236;778,7246681434;1054,1642170956;1314,3645498628;1572,8389536942;1833,6936190882;54,0199687350;2366,3282783936;2642,9002828759;2928,7142712341;3223,0332956823;3526,5679719586;3840,1495383737;4164,7508510250;4501,2781337721;4850,5533969305;5213,9466986787;5592,5812092189;5987,5377736128;6400,4096593806;6833,1921647931;7287,1920060695;7764,4042104397;8267,4843276193;8798,9860192006;9361,3910289788;9957,9065647548;10588,4452645975;11259,9889370790;11977,4101113118;12747,3511964139;13578,0130775700;14473,8352315854;15443,1807601022;16403,9710981189;17385,1646436615;18452,7403555774;19619,8417101709;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;2500,0000037057;499,9999933597;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4757,3063222204;4350,5695810102;3959,0744505154;3581,8409825203
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;270,2577061910;361,2642350757;364,8614856176;368,0308200203;370,8420460924;448,4546024339;817,4058501014;1091,9926999584;1354,3155940719;1615,8166645271;1833,6936190882;52,4247954216;2421,1192889000;2703,3043804391;2994,5623589729;3294,7651925618;3604,6759076450;3925,1473429855;4257,2813397720;4601,8687150136;4959,8582164939;5332,8645485746;5721,7447643749;6127,8116728044;6552,9983563631;6998,9461601172;7467,2877664979;7960,1513012581;8480,6983490370;9031,0189550249;9614,0964750230;10231,9373336697;10887,0290782505;11586,0239243558;12333,9174432087;13140,0338739623;14009,0980945297;14948,0559763261;15941,1041509913;16890,7709850187;17922,1605302998;19047,2542079346;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;1249,9999879750;100,0000000015;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4707,4126317737;4305,2485648017;3917,9575122623;3544,6306330595
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;289,6460812351;361,5891324904;365,1731750026;368,3297744754;371,1287113077;520,0327430742;856,2430082983;1130,5707819659;1395,2652232321;1660,0072880147;1833,6936190882;50,8637272723;2477,5566161604;2765,5854015239;3062,4925475227;3368,8020301937;3685,3336847436;4012,9757073240;4352,9325575920;4705,9069582328;5073,0794187265;5456,0044329851;5855,5755746423;6273,2475693385;6711,3201025725;7171,0517296694;7654,4274886569;8163,9791664968;8702,6386314791;9272,7715118780;9877,6473118455;10517,6821385665;11199,0125019575;11927,0983858582;12708,4957301434;13552,0524841023;14462,1006063695;15447,2135732108;16406,5607032558;17403,8298376143;18489,4197061805;19676,8582596010;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;1600,0000004642;400,0000011460;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4659,0182846748;4261,3079955235;3878,1140430148;3508,5943790585
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;361,9190332755;365,4891873067;368,6324227770;371,4184919576;575,2256083910;895,3345076260;1169,9522810477;1437,2585292864;1705,4220855666;1977,7235709163;49,3360739605;2536,0615665655;2829,8169158858;3132,5877921355;3445,2372784089;3768,6466801380;4103,8148691812;4451,8388913905;4813,5444595973;5190,3511785087;5583,5606047562;5994,2932970717;6424,2966522677;6875,6583619022;7349,8308097695;7848,9774700401;8376,1354572490;8933,7850539835;9524,7936510492;10151,7285655499;10816,1085771331;11525,2205104056;12284,1693043971;13102,2186808624;13984,7358404097;14938,5847497739;15932,0152085164;16896,8692968119;17945,2646698293;19089,5017175606;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4612,0880728150;4218,7166621668;3839,5163484143;3473,7077502199
0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;330,0704584480;362,2538154075;365,8094139612;368,9386735963;371,7112738063;624,4754427834;934,8079933546;1210,1900005097;1480,3419594562;1752,1099450199;56,3025662071;47,8412991659;2596,6321882517;2896,0434919577;3204,9344426991;3524,1694473417;3854,7260512550;4197,7231593543;4554,1423848772;4924,9416245722;5311,7975940133;5715,7391156735;6138,1312361584;6581,0835163368;7046,3151201429;7535,6269202556;8051,4109823193;8597,0079481319;9174,6525426522;9787,6767278676;10437,0683304035;11127,9873175097;11866,5459883309;12659,1545697975;13515,4278820293;14439,5355787136;15440,2650797044;16400,4684086013;17413,8025612560;18517,4266045898;19725,2633695663;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;20000,0000000000;5000,0000000000;2500,0000000054;399,9999989332;99,9999996000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;5000,0000000000;4970,4393654629;4566,5882714335;4177,4446669732;3802,1379009822;3439,9473116689
